length,height,whole_weight,sex_I,sex_M,age
0.61,0.406201920231798,1.087,0,0,3
0.66,0.4242640687119285,1.523,0,0,3
0.635,0.4242640687119285,1.319,1,0,3
0.465,0.3674234614174767,0.579,0,0,1
0.515,0.4,0.8175,0,1,2
0.335,0.3082207001484488,0.17,1,0,1
0.515,0.41231056256176607,0.796,0,0,2
0.345,0.31622776601683794,0.197,0,0,1
0.465,0.3535533905932738,0.5255,0,1,1
0.54,0.41231056256176607,0.879,0,1,2
0.475,0.3535533905932738,0.4625,0,1,1
0.445,0.37416573867739417,0.4565,0,0,1
0.5,0.37416573867739417,0.528,0,1,1
0.5,0.3674234614174767,0.5835,0,1,1
0.55,0.41231056256176607,0.884,0,0,2
0.275,0.282842712474619,0.096,1,0,1
0.35,0.3,0.1855,0,0,1
0.37,0.324037034920393,0.27,0,0,1
0.42,0.3535533905932738,0.463,0,0,1
0.35,0.3,0.198,0,1,1
0.395,0.324037034920393,0.282,0,1,1
0.325,0.282842712474619,0.0995,1,0,1
0.275,0.25495097567963926,0.092,1,0,1
0.235,0.25495097567963926,0.0625,1,0,1
0.25,0.2449489742783178,0.073,1,0,1
0.25,0.25495097567963926,0.071,1,0,1
0.2,0.22360679774997896,0.036,1,0,1
0.585,0.41231056256176607,1.099,0,0,3
0.445,0.37416573867739417,0.5905,0,1,1
0.5,0.36055512754639896,0.768,0,0,2
0.44,0.282842712474619,0.413,0,1,1
0.515,0.37416573867739417,0.8505,0,1,2
0.52,0.37416573867739417,0.6915,0,0,2
0.5,0.36055512754639896,0.709,0,1,2
0.425,0.34641016151377546,0.3755,0,1,1
0.51,0.37416573867739417,0.8185,0,1,2
0.37,0.282842712474619,0.227,0,0,1
0.54,0.36055512754639896,0.8245,0,1,2
0.615,0.41231056256176607,1.1825,0,1,3
0.565,0.4183300132670378,1.122,0,1,3
0.645,0.4183300132670378,1.6115,0,1,3
0.615,0.4183300132670378,1.2985,0,0,3
0.605,0.3807886552931954,1.3,0,1,3
0.59,0.406201920231798,1.161,0,0,3
0.645,0.39370039370059057,1.489,0,1,3
0.57,0.39370039370059057,1.008,0,1,3
0.47,0.4242640687119285,0.441,0,0,1
0.5,0.39370039370059057,0.742,0,0,2
0.52,0.3807886552931954,0.7,0,0,2
0.39,0.3082207001484488,0.271,0,1,1
0.52,0.406201920231798,0.8565,0,1,2
0.54,0.4183300132670378,0.8975,0,0,2
0.46,0.3674234614174767,0.6105,0,1,2
0.355,0.3,0.1925,1,0,1
0.49,0.3807886552931954,0.6635,0,0,2
0.63,0.4301162633521313,1.235,0,0,3
0.5,0.3807886552931954,0.7615,0,1,2
0.49,0.3674234614174767,0.592,0,1,1
0.44,0.3391164991562634,0.39,0,1,1
0.515,0.406201920231798,0.7565,0,0,2
0.475,0.3807886552931954,0.57,0,0,1
0.42,0.31622776601683794,0.2865,1,0,1
0.4,0.36055512754639896,0.2935,0,1,1
0.45,0.4,0.567,0,1,1
0.52,0.36055512754639896,0.6245,0,0,2
0.505,0.39370039370059057,0.8415,0,1,2
0.495,0.37416573867739417,0.7775,0,1,2
0.54,0.3807886552931954,0.989,0,1,2
0.48,0.3535533905932738,0.6905,0,0,2
0.33,0.282842712474619,0.2,0,0,1
0.285,0.2645751311064591,0.109,1,0,1
0.3,0.27386127875258304,0.127,1,0,1
0.31,0.324037034920393,0.2885,1,0,1
0.34,0.27386127875258304,0.18,1,0,1
0.375,0.27386127875258304,0.144,1,0,1
0.415,0.31622776601683794,0.4665,1,0,1
0.415,0.324037034920393,0.33,1,0,1
0.415,0.3,0.3625,1,0,1
0.42,0.31622776601683794,0.34,1,0,1
0.425,0.324037034920393,0.365,1,0,1
0.465,0.33166247903553997,0.5,0,1,1
0.465,0.3674234614174767,0.6265,0,0,2
0.47,0.33166247903553997,0.5555,1,0,1
0.47,0.34641016151377546,0.6015,0,0,2
0.475,0.34641016151377546,0.53,1,0,1
0.48,0.3674234614174767,0.6315,0,1,2
0.5,0.36055512754639896,0.7715,0,1,2
0.505,0.4301162633521313,0.6125,1,0,2
0.525,0.43588989435406733,0.872,0,1,2
0.54,0.34641016151377546,0.8115,0,1,2
0.545,0.3872983346207417,0.8795,0,1,2
0.565,0.3872983346207417,0.983,0,0,2
0.58,0.4242640687119285,1.145,0,1,3
0.59,0.4,1.09,0,1,3
0.59,0.4,1.262,0,1,3
0.595,0.4301162633521313,1.185,0,1,3
0.6,0.3674234614174767,1.4405,0,0,3
0.6,0.39370039370059057,1.332,0,0,3
0.6,0.406201920231798,1.1405,0,0,3
0.605,0.4183300132670378,1.201,0,1,3
0.625,0.39370039370059057,1.33,0,0,3
0.63,0.4301162633521313,1.362,0,1,3
0.64,0.44158804331639234,1.647,0,1,3
0.64,0.4242640687119285,1.4995,0,0,3
0.655,0.406201920231798,1.6225,0,0,3
0.66,0.4636809247747852,1.786,1,0,3
0.66,0.4472135954999579,1.791,0,1,3
0.675,0.4527692569068708,1.925,0,0,3
0.675,0.4183300132670378,1.689,0,0,3
0.69,0.4242640687119285,1.659,0,0,3
0.695,0.4472135954999579,2.0475,0,0,3
0.7,0.43588989435406733,1.6015,0,0,3
0.73,0.406201920231798,2.0165,0,0,3
0.205,0.25495097567963926,0.04,1,0,1
0.225,0.2645751311064591,0.0565,1,0,1
0.23,0.22360679774997896,0.064,1,0,1
0.275,0.2645751311064591,0.0875,1,0,1
0.28,0.2345207879911715,0.106,1,0,1
0.28,0.282842712474619,0.1315,1,0,1
0.295,0.2645751311064591,0.126,1,0,1
0.31,0.27386127875258304,0.155,1,0,1
0.315,0.2645751311064591,0.149,1,0,1
0.34,0.2645751311064591,0.185,1,0,1
0.37,0.282842712474619,0.2545,1,0,1
0.38,0.29154759474226505,0.237,1,0,1
0.39,0.31622776601683794,0.279,1,0,1
0.405,0.25495097567963926,0.3205,1,0,1
0.415,0.31622776601683794,0.3335,1,0,1
0.44,0.33166247903553997,0.3885,1,0,1
0.44,0.3391164991562634,0.545,1,0,1
0.44,0.31622776601683794,0.4165,1,0,1
0.44,0.34641016151377546,0.495,1,0,1
0.45,0.3535533905932738,0.4775,1,0,1
0.45,0.34641016151377546,0.468,1,0,1
0.455,0.34641016151377546,0.4555,0,0,1
0.46,0.3391164991562634,0.46,0,0,1
0.46,0.34641016151377546,0.4155,1,0,1
0.46,0.3391164991562634,0.4215,1,0,1
0.465,0.33166247903553997,0.474,1,0,1
0.465,0.324037034920393,0.486,0,1,1
0.475,0.33166247903553997,0.5735,1,0,1
0.475,0.324037034920393,0.468,1,0,1
0.48,0.31622776601683794,0.5135,0,1,1
0.5,0.3807886552931954,0.6215,0,1,2
0.5,0.33166247903553997,0.494,1,0,1
0.505,0.34641016151377546,0.6005,1,0,2
0.515,0.34641016151377546,0.646,0,1,2
0.525,0.3674234614174767,0.7945,0,1,2
0.525,0.3535533905932738,0.812,0,1,2
0.53,0.41231056256176607,0.828,0,0,2
0.53,0.37416573867739417,0.681,0,1,2
0.53,0.3872983346207417,0.889,0,0,2
0.54,0.37416573867739417,0.7345,0,1,2
0.55,0.3535533905932738,0.964,0,0,2
0.555,0.37416573867739417,0.963,0,0,2
0.57,0.3872983346207417,0.995,0,0,2
0.57,0.37416573867739417,0.8585,0,0,2
0.575,0.39370039370059057,0.948,0,1,2
0.58,0.3807886552931954,0.888,0,0,2
0.585,0.4,0.9045,0,0,2
0.59,0.37416573867739417,1.046,0,1,3
0.595,0.39370039370059057,1.1775,0,0,3
0.595,0.3872983346207417,1.0765,0,0,3
0.595,0.3872983346207417,1.0255,0,0,3
0.6,0.3807886552931954,0.9325,0,0,2
0.6,0.3872983346207417,1.235,0,0,3
0.6,0.3872983346207417,1.247,0,1,3
0.61,0.3872983346207417,1.1495,0,1,3
0.615,0.4,1.1575,0,0,3
0.615,0.406201920231798,1.327,0,0,3
0.615,0.39370039370059057,1.2,0,1,3
0.62,0.4183300132670378,1.2705,0,0,3
0.62,0.4183300132670378,1.2155,0,0,3
0.62,0.4,1.3245,0,0,3
0.625,0.41231056256176607,1.3555,0,1,3
0.625,0.406201920231798,1.127,0,0,3
0.625,0.4183300132670378,1.1075,0,0,3
0.63,0.4472135954999579,1.4255,0,0,3
0.63,0.3807886552931954,1.147,0,0,3
0.63,0.406201920231798,1.286,0,1,3
0.635,0.4242640687119285,1.596,0,0,3
0.635,0.44158804331639234,1.297,0,0,3
0.645,0.4,1.251,0,1,3
0.645,0.4183300132670378,1.5105,0,1,3
0.65,0.4301162633521313,1.4415,0,0,3
0.67,0.43588989435406733,1.6385,0,1,3
0.69,0.4527692569068708,1.933,0,0,3
0.69,0.4301162633521313,1.71,0,1,3
0.695,0.39370039370059057,1.8495,0,0,3
0.695,0.4183300132670378,1.742,0,1,3
0.7,0.4527692569068708,1.7975,0,0,3
0.705,0.4527692569068708,2.381,0,0,3
0.765,0.4242640687119285,2.398,0,1,3
0.77,0.4636809247747852,2.1945,0,1,3
0.22,0.22360679774997896,0.049,1,0,1
0.275,0.2645751311064591,0.1055,1,0,1
0.29,0.2449489742783178,0.1045,1,0,1
0.33,0.27386127875258304,0.163,1,0,1
0.355,0.3082207001484488,0.2275,1,0,1
0.375,0.31622776601683794,0.219,1,0,1
0.415,0.31622776601683794,0.3645,1,0,1
0.425,0.3391164991562634,0.3265,1,0,1
0.425,0.31622776601683794,0.3515,1,0,1
0.43,0.31622776601683794,0.3465,1,0,1
0.44,0.31622776601683794,0.407,1,0,1
0.44,0.3391164991562634,0.4215,1,0,1
0.46,0.33166247903553997,0.3755,1,0,1
0.46,0.34641016151377546,0.5335,1,0,1
0.465,0.324037034920393,0.442,1,0,1
0.475,0.31622776601683794,0.1315,1,0,1
0.475,0.3391164991562634,0.5205,1,0,1
0.485,0.36055512754639896,0.5535,1,0,1
0.49,0.3535533905932738,0.5445,1,0,1
0.49,0.33166247903553997,0.554,0,1,1
0.495,0.34641016151377546,0.512,1,0,1
0.5,0.3535533905932738,0.583,1,0,1
0.5,0.34641016151377546,0.5765,0,1,1
0.505,0.3674234614174767,0.723,0,1,2
0.51,0.39370039370059057,0.5395,1,0,1
0.51,0.3872983346207417,0.625,1,0,2
0.515,0.3535533905932738,0.5925,1,0,1
0.52,0.3674234614174767,0.633,1,0,2
0.545,0.37416573867739417,0.832,0,0,2
0.545,0.3807886552931954,0.778,0,1,2
0.545,0.34641016151377546,0.7865,0,1,2
0.545,0.37416573867739417,0.778,0,0,2
0.55,0.36055512754639896,0.636,1,0,2
0.55,0.3674234614174767,0.8435,0,0,2
0.555,0.36055512754639896,0.648,1,0,2
0.565,0.36055512754639896,0.784,0,1,2
0.57,0.4242640687119285,0.908,0,0,2
0.57,0.3674234614174767,1.02,0,1,3
0.57,0.4,0.811,0,0,2
0.575,0.3872983346207417,0.897,0,0,2
0.58,0.36055512754639896,0.852,0,1,2
0.585,0.3872983346207417,0.938,0,0,2
0.585,0.37416573867739417,0.6955,0,0,2
0.59,0.3872983346207417,0.861,0,1,2
0.59,0.37416573867739417,1.004,0,1,3
0.59,0.4,1.0115,0,0,3
0.595,0.3872983346207417,1.1005,0,0,3
0.595,0.406201920231798,1.108,0,1,3
0.595,0.37416573867739417,0.852,0,1,2
0.6,0.458257569495584,1.9875,0,1,3
0.605,0.3872983346207417,1.079,0,0,3
0.615,0.41231056256176607,1.055,0,0,3
0.615,0.3872983346207417,1.198,0,1,3
0.615,0.39370039370059057,1.084,0,0,3
0.615,0.4183300132670378,1.103,0,1,3
0.62,0.39370039370059057,1.1,0,1,3
0.62,0.3872983346207417,1.1015,0,1,3
0.625,0.4301162633521313,1.3835,0,1,3
0.625,0.39370039370059057,1.115,0,0,3
0.625,0.3807886552931954,1.085,0,1,3
0.63,0.3872983346207417,1.3165,0,1,3
0.63,0.4183300132670378,1.3415,0,1,3
0.63,0.3872983346207417,1.027,0,1,3
0.645,0.4,1.1845,0,1,3
0.645,0.3872983346207417,1.192,0,1,3
0.645,0.4242640687119285,1.285,0,0,3
0.65,0.3535533905932738,1.1805,0,1,3
0.65,0.4183300132670378,1.2655,0,1,3
0.65,0.4183300132670378,1.2895,0,0,3
0.65,0.39370039370059057,1.407,0,1,3
0.65,0.39370039370059057,1.122,0,0,3
0.66,0.406201920231798,1.4465,0,1,3
0.665,0.406201920231798,1.349,0,0,3
0.67,0.4472135954999579,1.269,0,1,3
0.67,0.4242640687119285,1.68,0,1,3
0.675,0.43588989435406733,1.551,0,0,3
0.68,0.406201920231798,1.4775,0,1,3
0.68,0.4242640687119285,1.529,0,1,3
0.7,0.4183300132670378,1.7585,0,1,3
0.7,0.4472135954999579,1.523,0,1,3
0.725,0.43588989435406733,1.7315,0,0,3
0.725,0.4472135954999579,1.51,0,1,3
0.735,0.4183300132670378,1.88,0,1,3
0.74,0.469041575982343,2.012,0,0,3
0.75,0.4636809247747852,2.201,0,1,3
0.19,0.17320508075688773,0.0315,1,0,1
0.21,0.21213203435596426,0.04,1,0,1
0.25,0.2449489742783178,0.0635,1,0,1
0.29,0.25495097567963926,0.0985,1,0,1
0.335,0.282842712474619,0.167,1,0,1
0.34,0.29154759474226505,0.2015,1,0,1
0.345,0.3082207001484488,0.183,1,0,1
0.355,0.282842712474619,0.187,1,0,1
0.36,0.282842712474619,0.1795,1,0,1
0.37,0.3,0.2065,1,0,1
0.375,0.37416573867739417,0.3,1,0,1
0.375,0.3082207001484488,0.2295,1,0,1
0.385,0.3535533905932738,0.343,1,0,1
0.385,0.29154759474226505,0.244,1,0,1
0.395,0.31622776601683794,0.3075,1,0,1
0.4,0.31622776601683794,0.3415,1,0,1
0.405,0.31622776601683794,0.271,1,0,1
0.405,0.33166247903553997,0.91,1,0,2
0.405,0.31622776601683794,0.268,1,0,1
0.405,0.3,0.2885,1,0,1
0.41,0.31622776601683794,0.3,1,0,1
0.41,0.33166247903553997,0.326,1,0,1
0.415,0.31622776601683794,0.358,1,0,1
0.42,0.3391164991562634,0.314,1,0,1
0.42,0.33166247903553997,0.4025,1,0,1
0.43,0.33166247903553997,0.3645,1,0,1
0.445,0.33166247903553997,0.4235,1,0,1
0.45,0.3391164991562634,0.4305,0,1,1
0.45,0.3082207001484488,0.3505,1,0,1
0.455,0.3391164991562634,0.486,1,0,1
0.46,0.31622776601683794,0.471,1,0,1
0.46,0.324037034920393,0.415,1,0,1
0.475,0.3391164991562634,0.5195,1,0,1
0.48,0.34641016151377546,0.5895,0,1,1
0.485,0.3535533905932738,0.5215,1,0,1
0.485,0.37416573867739417,0.4475,1,0,1
0.49,0.3535533905932738,0.5585,1,0,1
0.505,0.3535533905932738,0.596,1,0,1
0.505,0.3674234614174767,0.5385,1,0,1
0.51,0.3807886552931954,0.7665,1,0,2
0.515,0.3674234614174767,0.516,0,0,1
0.515,0.37416573867739417,0.7355,0,1,2
0.515,0.33166247903553997,0.531,1,0,1
0.525,0.36055512754639896,0.607,1,0,2
0.525,0.3872983346207417,0.7055,0,0,2
0.525,0.36055512754639896,0.6445,1,0,2
0.525,0.34641016151377546,0.6315,1,0,2
0.535,0.39370039370059057,0.7845,0,1,2
0.545,0.3872983346207417,0.9475,0,0,2
0.55,0.3807886552931954,0.712,1,0,2
0.55,0.3807886552931954,0.89,1,0,2
0.55,0.39370039370059057,0.912,1,0,2
0.55,0.3674234614174767,0.656,1,0,2
0.55,0.3872983346207417,0.936,1,0,2
0.555,0.3807886552931954,0.6975,1,0,2
0.555,0.4183300132670378,1.1465,0,0,3
0.56,0.37416573867739417,0.825,1,0,2
0.56,0.3674234614174767,0.72,1,0,2
0.565,0.3872983346207417,0.8215,1,0,2
0.57,0.39370039370059057,1.017,0,0,3
0.575,0.39370039370059057,0.8975,0,0,2
0.58,0.4183300132670378,1.2255,0,1,3
0.58,0.3807886552931954,0.9865,0,0,2
0.58,0.3872983346207417,0.844,0,0,2
0.585,0.3807886552931954,0.8465,1,0,2
0.585,0.406201920231798,0.885,0,1,2
0.585,0.3807886552931954,0.6735,1,0,2
0.585,0.36055512754639896,0.8755,0,0,2
0.59,0.3807886552931954,0.9235,0,1,2
0.59,0.37416573867739417,0.977,0,1,2
0.595,0.37416573867739417,1.0305,0,1,3
0.6,0.3,1.05,0,1,3
0.6,0.4301162633521313,1.1145,0,1,3
0.6,0.3807886552931954,0.877,0,1,2
0.6,0.4301162633521313,1.285,0,1,3
0.61,0.4301162633521313,1.3065,0,1,3
0.61,0.36055512754639896,0.8725,0,0,2
0.615,0.3872983346207417,1.0265,0,0,3
0.62,0.37416573867739417,1.1605,0,0,3
0.62,0.406201920231798,1.0125,0,0,3
0.625,0.37416573867739417,1.096,0,1,3
0.625,0.406201920231798,1.205,0,1,3
0.63,0.4183300132670378,1.221,0,1,3
0.63,0.39370039370059057,1.0005,0,0,3
0.63,0.3872983346207417,1.1355,0,1,3
0.63,0.44158804331639234,1.3135,0,1,3
0.64,0.39370039370059057,1.1955,0,1,3
0.64,0.3872983346207417,1.098,0,1,3
0.64,0.41231056256176607,1.139,0,1,3
0.64,0.41231056256176607,1.2265,0,0,3
0.64,0.282842712474619,1.042,0,1,3
0.65,0.39370039370059057,1.368,0,1,3
0.65,0.4183300132670378,1.446,0,1,3
0.66,0.43588989435406733,1.4045,0,0,3
0.66,0.4472135954999579,1.463,0,0,3
0.675,0.41231056256176607,1.711,0,0,3
0.7,0.4527692569068708,1.74,0,1,3
0.705,0.4527692569068708,1.757,0,0,3
0.71,0.4472135954999579,1.601,0,1,3
0.72,0.4527692569068708,2.165,0,1,3
0.725,0.43588989435406733,2.3305,0,1,3
0.24,0.22360679774997896,0.0545,1,0,1
0.255,0.2345207879911715,0.0725,1,0,1
0.275,0.2345207879911715,0.0925,1,0,1
0.32,0.3,0.183,1,0,1
0.325,0.27386127875258304,0.1525,1,0,1
0.33,0.27386127875258304,0.187,1,0,1
0.36,0.3,0.232,1,0,1
0.375,0.3082207001484488,0.196,1,0,1
0.375,0.3,0.2545,1,0,1
0.39,0.3,0.2625,1,0,1
0.45,0.324037034920393,0.362,1,0,1
0.455,0.324037034920393,0.4445,1,0,1
0.46,0.3391164991562634,0.511,1,0,1
0.495,0.34641016151377546,0.589,1,0,1
0.5,0.36055512754639896,0.5945,0,1,1
0.5,0.34641016151377546,0.529,1,0,1
0.52,0.324037034920393,0.872,0,1,2
0.52,0.3807886552931954,0.77,1,0,2
0.525,0.3674234614174767,0.8435,0,0,2
0.535,0.37416573867739417,0.818,0,1,2
0.54,0.37416573867739417,0.8035,0,0,2
0.54,0.3872983346207417,0.8115,0,0,2
0.57,0.36055512754639896,0.782,0,0,2
0.57,0.37416573867739417,0.8745,0,1,2
0.58,0.4,0.984,0,1,2
0.58,0.3674234614174767,0.95,0,0,2
0.59,0.39370039370059057,1.1735,0,1,3
0.59,0.3872983346207417,0.976,0,0,2
0.59,0.39370039370059057,1.0785,0,1,3
0.595,0.4,1.057,0,1,3
0.6,0.4183300132670378,1.11,0,1,3
0.6,0.4,1.142,0,1,3
0.605,0.43588989435406733,1.1255,0,1,3
0.62,0.41231056256176607,1.1045,0,0,3
0.625,0.4183300132670378,1.3405,0,1,3
0.625,0.36055512754639896,1.082,0,1,3
0.625,0.4,1.254,0,0,3
0.63,0.406201920231798,1.2005,0,1,3
0.63,0.4,1.243,0,1,3
0.635,0.4301162633521313,1.286,0,0,3
0.645,0.4,1.1665,0,0,3
0.645,0.4,1.144,0,0,3
0.65,0.43588989435406733,1.385,0,0,3
0.655,0.39370039370059057,1.309,0,0,3
0.655,0.41231056256176607,1.527,0,0,3
0.665,0.43588989435406733,1.6385,0,1,3
0.695,0.44158804331639234,1.691,0,1,3
0.72,0.4242640687119285,1.719,0,0,3
0.72,0.4242640687119285,1.52,0,0,3
0.72,0.41231056256176607,1.613,0,0,3
0.735,0.458257569495584,2.2355,0,1,3
0.74,0.43588989435406733,2.3235,0,1,3
0.31,0.2645751311064591,0.1245,1,0,1
0.315,0.27386127875258304,0.1285,1,0,1
0.32,0.282842712474619,0.181,1,0,1
0.325,0.27386127875258304,0.1585,1,0,1
0.335,0.3,0.1965,1,0,1
0.37,0.29154759474226505,0.198,1,0,1
0.37,0.3,0.1855,1,0,1
0.375,0.29154759474226505,0.2145,1,0,1
0.4,0.3,0.3245,1,0,1
0.41,0.3082207001484488,0.2625,1,0,1
0.425,0.31622776601683794,0.371,1,0,1
0.435,0.3082207001484488,0.298,1,0,1
0.445,0.3,0.336,1,0,1
0.46,0.37416573867739417,0.447,1,0,1
0.465,0.33166247903553997,0.4085,0,0,1
0.47,0.36055512754639896,0.587,1,0,1
0.475,0.33166247903553997,0.494,1,0,1
0.495,0.34641016151377546,0.614,1,0,2
0.5,0.36055512754639896,0.5075,1,0,1
0.5,0.34641016151377546,0.5445,1,0,1
0.505,0.3535533905932738,0.6115,1,0,2
0.505,0.3535533905932738,0.5605,1,0,1
0.505,0.3391164991562634,0.521,0,1,1
0.51,0.3807886552931954,0.5775,1,0,1
0.51,0.3535533905932738,0.5935,1,0,1
0.52,0.33166247903553997,0.597,1,0,1
0.52,0.3872983346207417,0.9505,0,1,2
0.53,0.3535533905932738,0.616,1,0,2
0.53,0.3872983346207417,0.8315,0,1,2
0.535,0.3535533905932738,0.8725,0,0,2
0.54,0.36055512754639896,0.8155,1,0,2
0.54,0.33166247903553997,0.619,1,0,2
0.545,0.36055512754639896,0.7595,1,0,2
0.545,0.3872983346207417,0.742,1,0,2
0.55,0.406201920231798,0.804,1,0,2
0.55,0.36055512754639896,0.664,1,0,2
0.55,0.37416573867739417,0.745,0,0,2
0.56,0.36055512754639896,0.728,1,0,2
0.56,0.36055512754639896,0.777,1,0,2
0.575,0.3872983346207417,0.8765,0,0,2
0.575,0.4,0.9895,1,0,2
0.575,0.406201920231798,0.9655,0,1,2
0.58,0.3872983346207417,0.9065,0,1,2
0.58,0.3872983346207417,1.049,0,1,3
0.58,0.41231056256176607,0.9705,0,0,2
0.58,0.3872983346207417,0.92,0,0,2
0.58,0.3872983346207417,0.9525,0,1,2
0.58,0.3535533905932738,0.7855,0,0,2
0.585,0.3674234614174767,0.855,1,0,2
0.59,0.3872983346207417,1.142,0,1,3
0.59,0.3535533905932738,0.755,1,0,2
0.59,0.3807886552931954,0.9745,1,0,2
0.595,0.39370039370059057,1.2015,0,1,3
0.595,0.41231056256176607,1.1295,0,1,3
0.6,0.3674234614174767,0.9205,1,0,2
0.6,0.41231056256176607,1.056,0,0,3
0.6,0.44158804331639234,1.34,0,1,3
0.6,0.3872983346207417,0.9625,0,0,2
0.6,0.406201920231798,1.0475,0,1,3
0.605,0.41231056256176607,1.0915,0,0,3
0.605,0.4242640687119285,1.167,0,1,3
0.605,0.39370039370059057,0.9995,1,0,2
0.61,0.39370039370059057,1.0485,1,0,3
0.61,0.44158804331639234,1.2735,0,0,3
0.61,0.37416573867739417,1.0625,0,1,3
0.61,0.4,1.1545,1,0,3
0.615,0.4183300132670378,1.194,0,0,3
0.615,0.3674234614174767,1.1215,0,0,3
0.615,0.3872983346207417,0.9335,0,1,2
0.615,0.406201920231798,1.198,0,0,3
0.62,0.3872983346207417,0.9545,0,0,2
0.62,0.44158804331639234,1.3585,0,1,3
0.625,0.4183300132670378,1.2075,0,1,3
0.625,0.406201920231798,1.217,0,1,3
0.625,0.4,1.217,0,0,3
0.625,0.3807886552931954,0.92,0,0,2
0.625,0.34641016151377546,0.8765,0,1,2
0.63,0.406201920231798,1.2615,0,0,3
0.63,0.4242640687119285,1.2795,0,1,3
0.63,0.4301162633521313,1.167,0,0,3
0.63,0.41231056256176607,1.1885,0,1,3
0.635,0.43588989435406733,1.3765,0,0,3
0.635,0.4183300132670378,1.292,0,1,3
0.635,0.4242640687119285,1.1795,0,1,3
0.635,0.43588989435406733,1.29,0,0,3
0.635,0.4,1.2075,0,1,3
0.64,0.4242640687119285,1.297,0,1,3
0.64,0.4183300132670378,1.4585,0,1,3
0.645,0.3872983346207417,1.151,0,0,3
0.645,0.41231056256176607,1.197,0,0,3
0.645,0.43588989435406733,1.539,0,1,3
0.65,0.44158804331639234,1.676,0,1,3
0.65,0.4472135954999579,1.6645,0,0,3
0.655,0.4527692569068708,1.528,0,0,3
0.655,0.4472135954999579,1.494,0,0,3
0.66,0.4,1.277,0,0,3
0.66,0.4242640687119285,1.5965,0,0,3
0.665,0.4183300132670378,1.3805,0,0,3
0.67,0.4183300132670378,1.2565,1,0,3
0.67,0.43588989435406733,1.527,0,0,3
0.67,0.41231056256176607,1.4005,0,1,3
0.67,0.44158804331639234,1.4405,0,1,3
0.67,0.4183300132670378,1.482,0,1,3
0.68,0.4,1.2345,0,1,3
0.68,0.41231056256176607,1.3435,0,0,3
0.685,0.43588989435406733,1.533,0,1,3
0.69,0.4242640687119285,1.8445,0,1,3
0.715,0.4183300132670378,1.825,0,1,3
0.72,0.43588989435406733,2.0885,0,1,3
0.735,0.4527692569068708,2.087,0,1,3
0.745,0.4472135954999579,1.884,0,1,3
0.32,0.3082207001484488,0.305,1,0,1
0.43,0.3391164991562634,0.4295,1,0,1
0.43,0.31622776601683794,0.449,1,0,1
0.485,0.39370039370059057,1.029,0,1,3
0.49,0.39370039370059057,0.981,0,1,2
0.5,0.3391164991562634,0.5745,1,0,1
0.505,0.36055512754639896,0.693,0,0,2
0.51,0.458257569495584,1.183,0,0,3
0.525,0.3674234614174767,0.7905,0,0,2
0.535,0.3872983346207417,1.224,0,0,3
0.535,0.3674234614174767,0.775,1,0,2
0.535,0.4183300132670378,1.2705,0,1,3
0.555,0.43588989435406733,1.406,0,1,3
0.555,0.3872983346207417,0.873,0,1,2
0.56,0.3674234614174767,0.9415,0,1,2
0.59,0.37416573867739417,1.007,0,0,3
0.595,0.3872983346207417,1.0835,0,1,3
0.595,0.406201920231798,0.9845,1,0,2
0.595,0.458257569495584,1.5245,0,0,3
0.61,0.4183300132670378,1.024,0,1,3
0.61,0.41231056256176607,1.281,0,1,3
0.62,0.41231056256176607,1.148,0,0,3
0.625,0.33166247903553997,1.136,0,0,3
0.635,0.41231056256176607,1.2235,0,0,3
0.635,0.4242640687119285,1.3695,0,0,3
0.64,0.4,1.006,0,1,3
0.64,0.406201920231798,1.307,0,1,3
0.645,0.4301162633521313,1.463,0,1,3
0.655,0.4183300132670378,1.2905,0,0,3
0.67,0.41231056256176607,1.4265,0,0,3
0.68,0.458257569495584,1.7885,0,1,3
0.7,0.4301162633521313,1.6135,0,1,3
0.73,0.4743416490252569,2.2305,0,1,3
0.75,0.4527692569068708,2.2635,0,0,3
0.255,0.25495097567963926,0.074,1,0,1
0.375,0.282842712474619,0.2075,1,0,1
0.375,0.3,0.237,1,0,1
0.39,0.31622776601683794,0.2665,1,0,1
0.39,0.3,0.215,1,0,1
0.395,0.3,0.253,1,0,1
0.42,0.33166247903553997,0.309,1,0,1
0.435,0.324037034920393,0.3535,1,0,1
0.435,0.324037034920393,0.335,1,0,1
0.44,0.324037034920393,0.3875,1,0,1
0.45,0.3391164991562634,0.365,1,0,1
0.45,0.3535533905932738,0.4045,1,0,1
0.455,0.324037034920393,0.372,1,0,1
0.46,0.33166247903553997,0.3965,1,0,1
0.47,0.3535533905932738,0.5225,1,0,1
0.475,0.33166247903553997,0.456,1,0,1
0.495,0.31622776601683794,0.44,1,0,1
0.495,0.3391164991562634,0.507,1,0,1
0.5,0.3674234614174767,0.5285,1,0,1
0.515,0.3535533905932738,0.572,1,0,1
0.52,0.37416573867739417,0.6625,1,0,2
0.52,0.3391164991562634,0.6445,1,0,2
0.525,0.33166247903553997,0.6275,1,0,2
0.535,0.3807886552931954,0.6885,1,0,2
0.535,0.34641016151377546,0.6835,0,1,2
0.54,0.43588989435406733,0.6855,0,1,2
0.55,0.3872983346207417,0.6755,1,0,2
0.55,0.3807886552931954,0.783,1,0,2
0.56,0.3807886552931954,0.894,0,1,2
0.565,0.3674234614174767,0.768,1,0,2
